adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20130630,4,USD,2.61,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20140630,4,USD,2.66,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20130331,1,USD,0.72,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20140331,1,USD,0.68,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20130630,1,USD,0.59,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20140630,1,USD,0.56,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20131231,1,USD,0.79,,2014,3
0001193125-14-289961,EarningsPerShareBasic,us-gaap/2013,,20130930,1,USD,0.63,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20130930,1,USD,0.62,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20131231,1,USD,0.78,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20120930,1,USD,0.53,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20121231,1,USD,0.76,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20140630,1,USD,0.55,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20130630,1,USD,0.59,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20140331,1,USD,0.68,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20130331,1,USD,0.72,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20120630,4,USD,2.0,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20140630,4,USD,2.63,,2014,3
0001193125-14-289961,EarningsPerShareDiluted,us-gaap/2013,,20130630,4,USD,2.58,,2014,3
0001193125-14-289961,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2013,,20130630,4,USD,-8000000.0,,2014,3
0001193125-14-289961,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2013,,20140630,4,USD,-139000000.0,,2014,3
0001193125-14-289961,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2013,,20120630,4,USD,-104000000.0,,2014,3
0001193125-14-289961,IncomeTaxesPaidNet,us-gaap/2013,,20120630,4,USD,3500000000.0,,2014,3
0001193125-14-289961,IncomeTaxesPaidNet,us-gaap/2013,,20140630,4,USD,5500000000.0,,2014,3
0001193125-14-289961,IncomeTaxesPaidNet,us-gaap/2013,,20130630,4,USD,3900000000.0,,2014,3
0001193125-14-289961,IncomeTaxExpenseBenefit,us-gaap/2013,,20130630,4,USD,5189000000.0,,2014,3
0001193125-14-289961,IncomeTaxExpenseBenefit,us-gaap/2013,,20140630,4,USD,5746000000.0,,2014,3
0001193125-14-289961,IncomeTaxExpenseBenefit,us-gaap/2013,,20120630,4,USD,5289000000.0,,2014,3
0001193125-14-289961,InterestExpense,us-gaap/2013,,20120630,4,USD,380000000.0,,2014,3
0001193125-14-289961,InterestExpense,us-gaap/2013,,20140630,4,USD,597000000.0,,2014,3
0001193125-14-289961,InterestExpense,us-gaap/2013,,20130630,4,USD,429000000.0,,2014,3
0001193125-14-289961,InterestPaid,us-gaap/2013,,20130630,4,USD,371000000.0,,2014,3
0001193125-14-289961,InterestPaid,us-gaap/2013,,20140630,4,USD,509000000.0,,2014,3
0001193125-14-289961,InterestPaid,us-gaap/2013,,20120630,4,USD,344000000.0,,2014,3
0001193125-14-289961,Liabilities,us-gaap/2013,,20130630,0,USD,63487000000.0,,2014,3
0001193125-14-289961,Liabilities,us-gaap/2013,,20140630,0,USD,82600000000.0,,2014,3
0001193125-14-289961,LiabilitiesAndStockholdersEquity,us-gaap/2013,,20140630,0,USD,172384000000.0,,2014,3
0001193125-14-289961,LiabilitiesAndStockholdersEquity,us-gaap/2013,,20130630,0,USD,142431000000.0,,2014,3
0001193125-14-289961,LongTermDebtFairValue,us-gaap/2013,,20140630,0,USD,21500000000.0,,2014,3
0001193125-14-289961,LongTermDebtFairValue,us-gaap/2013,,20130630,0,USD,15800000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20120630,4,USD,16978000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20130331,1,USD,6055000000.0,Includes a charge related to a fine imposed by the European Commission in March 2013 which decreased net income by $733 million (¬561 million) and diluted earnings per share by $0.09.,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20140331,1,USD,5660000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20130630,1,USD,4965000000.0,"Includes a charge for Surface RT inventory adjustments recorded in the fourth quarter of fiscal year 2013, which decreased net income by $596 million and diluted earnings per share by $0.07.",2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20140630,1,USD,4612000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20140630,4,USD,22074000000.0,Includes a tax provision adjustment recorded in the fourth quarter of fiscal year 2014 related to adjustments to prior years' liabilities for intercompany transfer pricing which decreased net income by $458 million and diluted earnings per share by $0.05.,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20130630,4,USD,21863000000.0,"Includes a charge related to a fine imposed by the European Commission in March 2013 which decreased net income by $733 million (¬561 million) and diluted earnings per share by $0.09. Also includes a charge for Surface RT inventory adjustments recorded in the fourth quarter of fiscal year 2013, which decreased net income by $596 million and diluted earnings per share by $0.07.",2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20121231,1,USD,6377000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20120930,1,USD,4466000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20131231,1,USD,6558000000.0,,2014,3
0001193125-14-289961,NetIncomeLoss,us-gaap/2013,,20130930,1,USD,5244000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2013,,20130630,4,USD,-26000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2013,,20120630,4,USD,255000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2013,,20140630,4,USD,-35000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2013,,20140630,4,USD,263000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2013,,20120630,4,USD,-306000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2013,,20130630,4,USD,-16000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,,20130630,4,USD,321000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,,20140630,4,USD,1965000000.0,,2014,3
0001193125-14-289961,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2013,,20120630,4,USD,-441000000.0,,2014,3
0001193125-14-289961,OtherLiabilitiesFairValueDisclosure,us-gaap/2013,,20140630,0,USD,6000000.0,,2014,3
0001193125-14-289961,OtherLiabilitiesFairValueDisclosure,us-gaap/2013,,20130630,0,USD,7000000.0,,2014,3
0001193125-14-289961,PaymentsForRepurchaseOfCommonStock,us-gaap/2013,,20130630,4,USD,5360000000.0,,2014,3
0001193125-14-289961,PaymentsForRepurchaseOfCommonStock,us-gaap/2013,,20140630,4,USD,7316000000.0,,2014,3
0001193125-14-289961,PaymentsForRepurchaseOfCommonStock,us-gaap/2013,,20120630,4,USD,5029000000.0,,2014,3
0001193125-14-289961,ProceedsFromIssuanceOfCommonStock,us-gaap/2013,,20140630,4,USD,607000000.0,,2014,3
0001193125-14-289961,ProceedsFromIssuanceOfCommonStock,us-gaap/2013,,20120630,4,USD,1913000000.0,,2014,3
0001193125-14-289961,ProceedsFromIssuanceOfCommonStock,us-gaap/2013,,20130630,4,USD,931000000.0,,2014,3
0001193125-14-289961,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2013,,20130630,4,USD,5130000000.0,,2014,3
0001193125-14-289961,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2013,,20120630,4,USD,15575000000.0,,2014,3
0001193125-14-289961,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2013,,20140630,4,USD,5272000000.0,,2014,3
0001193125-14-289961,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2013,,20140630,4,USD,-39000000.0,,2014,3
0001193125-14-289961,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2013,,20120630,4,USD,0.0,,2014,3
0001193125-14-289961,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2013,,20130630,4,USD,-10000000.0,,2014,3
0001193125-14-289961,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2013,,20130630,4,USD,52464000000.0,,2014,3
0001193125-14-289961,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2013,,20120630,4,USD,29700000000.0,,2014,3
0001193125-14-289961,ProceedsFromSaleOfAvailableForSaleSecurities,us-gaap/2013,,20140630,4,USD,60094000000.0,,2014,3
0001193125-14-289961,RetainedEarningsAccumulatedDeficit,us-gaap/2013,,20140630,0,USD,17710000000.0,,2014,3
0001193125-14-289961,RetainedEarningsAccumulatedDeficit,us-gaap/2013,,20130630,0,USD,9895000000.0,,2014,3
0001193125-14-289961,StockholdersEquity,us-gaap/2013,,20130630,0,USD,78944000000.0,,2014,3
0001193125-14-289961,StockholdersEquity,us-gaap/2013,,20120630,0,USD,66363000000.0,,2014,3
0001193125-14-289961,StockholdersEquity,us-gaap/2013,,20140630,0,USD,89784000000.0,,2014,3
0001193125-14-289961,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2013,,20130630,4,shares,8470000000.0,,2014,3
0001193125-14-289961,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2013,,20120630,4,shares,8506000000.0,,2014,3
0001193125-14-289961,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2013,,20140630,4,shares,8399000000.0,,2014,3
0001193125-14-289961,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2013,,20140630,4,shares,8299000000.0,,2014,3
0001193125-14-289961,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2013,,20120630,4,shares,8396000000.0,,2014,3
0001193125-14-289961,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2013,,20130630,4,shares,8375000000.0,,2014,3
0001193125-14-289961,AccountsReceivableNetCurrent,us-gaap/2013,,20140630,0,USD,19544000000.0,,2014,3
0001193125-14-289961,AccountsReceivableNetCurrent,us-gaap/2013,,20130630,0,USD,17486000000.0,,2014,3
0001193125-14-289961,AssetsCurrent,us-gaap/2013,,20130630,0,USD,101466000000.0,,2014,3
0001193125-14-289961,AssetsCurrent,us-gaap/2013,,20140630,0,USD,114246000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013,,20140630,0,USD,8669000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013,,20130630,0,USD,3804000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013,,20120630,0,USD,6938000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsAtCarryingValue,us-gaap/2013,,20110630,0,USD,9610000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2013,,20130630,4,USD,-3134000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2013,,20140630,4,USD,4865000000.0,,2014,3
0001193125-14-289961,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2013,,20120630,4,USD,-2672000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20130331,1,USD,1921000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20140331,1,USD,2309000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20130630,1,USD,1916000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20140630,1,USD,2307000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20120930,1,USD,1933000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20121231,1,USD,1925000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20130930,1,USD,2332000000.0,,2014,3
0001193125-14-289961,DividendsCommonStockCash,us-gaap/2013,,20131231,1,USD,2322000000.0,,2014,3
0001193125-14-289961,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2013,,20120630,4,USD,93000000.0,,2014,3
0001193125-14-289961,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2013,,20140630,4,USD,271000000.0,,2014,3
0001193125-14-289961,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2013,,20130630,4,USD,209000000.0,,2014,3
0001193125-14-289961,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2013,,20130630,4,USD,209000000.0,,2014,3
0001193125-14-289961,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2013,,20120630,4,USD,93000000.0,,2014,3
0001193125-14-289961,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,us-gaap/2013,,20140630,4,USD,271000000.0,,2014,3
0001193125-14-289961,GeneralAndAdministrativeExpense,us-gaap/2013,,20130630,4,USD,5149000000.0,,2014,3
0001193125-14-289961,GeneralAndAdministrativeExpense,us-gaap/2013,,20140630,4,USD,4821000000.0,,2014,3
0001193125-14-289961,GeneralAndAdministrativeExpense,us-gaap/2013,,20120630,4,USD,4569000000.0,,2014,3
0001193125-14-289961,Goodwill,us-gaap/2013,,20140630,0,USD,20127000000.0,,2014,3
0001193125-14-289961,Goodwill,us-gaap/2013,,20130630,0,USD,14655000000.0,,2014,3
0001193125-14-289961,Goodwill,us-gaap/2013,,20120630,0,USD,13452000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20130630,4,USD,57600000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20140630,4,USD,59899000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20120630,4,USD,56193000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20130331,1,USD,15702000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20140331,1,USD,14462000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20130630,1,USD,14294000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20140630,1,USD,15787000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20120930,1,USD,11840000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20121231,1,USD,15764000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20131231,1,USD,16235000000.0,,2014,3
0001193125-14-289961,GrossProfit,us-gaap/2013,,20130930,1,USD,13415000000.0,,2014,3
0001193125-14-289961,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013,,20140630,4,USD,27820000000.0,,2014,3
0001193125-14-289961,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013,,20120630,4,USD,22267000000.0,,2014,3
0001193125-14-289961,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,us-gaap/2013,,20130630,4,USD,27052000000.0,,2014,3
0001193125-14-289961,IncreaseDecreaseInAccountsReceivable,us-gaap/2013,,20130630,4,USD,1807000000.0,,2014,3
0001193125-14-289961,IncreaseDecreaseInAccountsReceivable,us-gaap/2013,,20120630,4,USD,1156000000.0,,2014,3
0001193125-14-289961,IncreaseDecreaseInAccountsReceivable,us-gaap/2013,,20140630,4,USD,1120000000.0,,2014,3
0001193125-14-289961,IncreaseDecreaseInInventories,us-gaap/2013,,20130630,4,USD,802000000.0,,2014,3
0001193125-14-289961,IncreaseDecreaseInInventories,us-gaap/2013,,20140630,4,USD,161000000.0,,2014,3
0001193125-14-289961,IncreaseDecreaseInInventories,us-gaap/2013,,20120630,4,USD,-184000000.0,,2014,3
0001193125-14-289961,InventoryNet,us-gaap/2013,,20140630,0,USD,2660000000.0,,2014,3
0001193125-14-289961,InventoryNet,us-gaap/2013,,20130630,0,USD,1938000000.0,,2014,3
0001193125-14-289961,LiabilitiesCurrent,us-gaap/2013,,20130630,0,USD,37417000000.0,,2014,3
0001193125-14-289961,LiabilitiesCurrent,us-gaap/2013,,20140630,0,USD,45625000000.0,,2014,3
0001193125-14-289961,LongTermDebtNoncurrent,us-gaap/2013,,20140630,0,USD,20645000000.0,,2014,3
0001193125-14-289961,LongTermDebtNoncurrent,us-gaap/2013,,20130630,0,USD,12601000000.0,,2014,3
0001193125-14-289961,LongTermInvestments,us-gaap/2013,,20140630,0,USD,14597000000.0,,2014,3
0001193125-14-289961,LongTermInvestments,us-gaap/2013,,20130630,0,USD,10844000000.0,,2014,3
0001193125-14-289961,OperatingExpenses,us-gaap/2013,,20130630,4,USD,30836000000.0,,2014,3
0001193125-14-289961,OperatingExpenses,us-gaap/2013,,20140630,4,USD,32140000000.0,,2014,3
0001193125-14-289961,OperatingExpenses,us-gaap/2013,,20120630,4,USD,34430000000.0,,2014,3
0001193125-14-289961,OperatingIncomeLoss,us-gaap/2013,,20120630,4,USD,21763000000.0,,2014,3
0001193125-14-289961,OperatingIncomeLoss,us-gaap/2013,,20140630,4,USD,27759000000.0,,2014,3
0001193125-14-289961,OperatingIncomeLoss,us-gaap/2013,,20130630,4,USD,26764000000.0,,2014,3
0001193125-14-289961,PaymentsToAcquireInvestments,us-gaap/2013,,20130630,4,USD,75396000000.0,,2014,3
0001193125-14-289961,PaymentsToAcquireInvestments,us-gaap/2013,,20140630,4,USD,72690000000.0,,2014,3
0001193125-14-289961,PaymentsToAcquireInvestments,us-gaap/2013,,20120630,4,USD,57250000000.0,,2014,3
0001193125-14-289961,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2013,,20140630,4,USD,5485000000.0,,2014,3
0001193125-14-289961,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2013,,20120630,4,USD,2305000000.0,,2014,3
0001193125-14-289961,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2013,,20130630,4,USD,4257000000.0,,2014,3
0001193125-14-289961,PropertyPlantAndEquipmentNet,us-gaap/2013,,20140630,0,USD,13011000000.0,,2014,3
0001193125-14-289961,PropertyPlantAndEquipmentNet,us-gaap/2013,,20130630,0,USD,9991000000.0,,2014,3
0001193125-14-289961,ResearchAndDevelopmentExpense,us-gaap/2013,,20130630,4,USD,10411000000.0,,2014,3
0001193125-14-289961,ResearchAndDevelopmentExpense,us-gaap/2013,,20140630,4,USD,11381000000.0,,2014,3
0001193125-14-289961,ResearchAndDevelopmentExpense,us-gaap/2013,,20120630,4,USD,9811000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20130331,1,USD,20489000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20120930,1,USD,16008000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20140630,1,USD,23382000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20130630,1,USD,19896000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20140331,1,USD,20403000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20131231,1,USD,24519000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20130930,1,USD,18529000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20121231,1,USD,21456000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20120630,4,USD,73723000000.0,,2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20140630,4,USD,86833000000.0,"NDS has been included in our consolidated results of operations starting on April 25, 2014, the date of acquisition.",2014,3
0001193125-14-289961,SalesRevenueNet,us-gaap/2013,,20130630,4,USD,77849000000.0,,2014,3
0001193125-14-289961,SellingAndMarketingExpense,us-gaap/2013,,20130630,4,USD,15276000000.0,,2014,3
0001193125-14-289961,SellingAndMarketingExpense,us-gaap/2013,,20140630,4,USD,15811000000.0,,2014,3
0001193125-14-289961,SellingAndMarketingExpense,us-gaap/2013,,20120630,4,USD,13857000000.0,,2014,3
0001193125-14-289961,AccountsPayableCurrent,us-gaap/2013,,20130630,0,USD,4828000000.0,,2014,3
0001193125-14-289961,AccountsPayableCurrent,us-gaap/2013,,20140630,0,USD,7432000000.0,,2014,3
0001193125-14-289961,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2013,,20130630,0,USD,12513000000.0,,2014,3
0001193125-14-289961,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2013,,20140630,0,USD,14793000000.0,,2014,3
0001193125-14-289961,AmortizationOfIntangibleAssets,us-gaap/2013,,20130630,4,USD,739000000.0,,2014,3
0001193125-14-289961,AmortizationOfIntangibleAssets,us-gaap/2013,,20120630,4,USD,558000000.0,,2014,3
0001193125-14-289961,AmortizationOfIntangibleAssets,us-gaap/2013,,20140630,4,USD,845000000.0,,2014,3
0001193125-14-289961,DeferredTaxLiabilitiesNoncurrent,us-gaap/2013,,20140630,0,USD,2728000000.0,,2014,3
0001193125-14-289961,DeferredTaxLiabilitiesNoncurrent,us-gaap/2013,,20130630,0,USD,1709000000.0,,2014,3
0001193125-14-289961,EmployeeRelatedLiabilitiesCurrent,us-gaap/2013,,20140630,0,USD,4797000000.0,,2014,3
0001193125-14-289961,EmployeeRelatedLiabilitiesCurrent,us-gaap/2013,,20130630,0,USD,4117000000.0,,2014,3
0001193125-14-289961,OtherAssetsNoncurrent,us-gaap/2013,,20130630,0,USD,2392000000.0,,2014,3
0001193125-14-289961,OtherAssetsNoncurrent,us-gaap/2013,,20140630,0,USD,3422000000.0,,2014,3
0001193125-14-289961,OtherLiabilitiesCurrent,us-gaap/2013,,20140630,0,USD,6906000000.0,,2014,3
0001193125-14-289961,OtherLiabilitiesCurrent,us-gaap/2013,,20130630,0,USD,3597000000.0,,2014,3
0001193125-14-289961,OtherLiabilitiesNoncurrent,us-gaap/2013,,20130630,0,USD,10000000000.0,,2014,3
0001193125-14-289961,OtherLiabilitiesNoncurrent,us-gaap/2013,,20140630,0,USD,11594000000.0,,2014,3
0001193125-14-289961,OtherNonoperatingIncomeExpense,us-gaap/2013,,20130630,4,USD,194000000.0,,2014,3
0001193125-14-289961,OtherNonoperatingIncomeExpense,us-gaap/2013,,20140630,4,USD,-169000000.0,,2014,3
0001193125-14-289961,OtherNonoperatingIncomeExpense,us-gaap/2013,,20120630,4,USD,1000000.0,,2014,3
