adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001193125-14-277160,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2014,,20140630,3,USD,46463000000,,2014,3
0001193125-14-277160,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2014,,20130630,3,USD,43758000000,,2014,3
0001193125-14-277160,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,,20130930,0,USD,-471000000,,2014,3
0001193125-14-277160,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,,20140630,0,USD,86000000,,2014,3
0001193125-14-277160,ComprehensiveIncomeNetOfTax,us-gaap/2014,,20130630,3,USD,28792000000,,2014,3
0001193125-14-277160,ComprehensiveIncomeNetOfTax,us-gaap/2014,,20140630,3,USD,31600000000,,2014,3
0001193125-14-277160,ComprehensiveIncomeNetOfTax,us-gaap/2014,,20130630,1,USD,5702000000,,2014,3
0001193125-14-277160,ComprehensiveIncomeNetOfTax,us-gaap/2014,,20140630,1,USD,8085000000,,2014,3
0001193125-14-277160,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2014,,20140630,1,USD,10484000000,,2014,3
0001193125-14-277160,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2014,,20130630,1,USD,9435000000,,2014,3
0001193125-14-277160,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2014,,20140630,3,USD,42011000000,,2014,3
0001193125-14-277160,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2014,,20130630,3,USD,40012000000,,2014,3
0001193125-14-277160,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2014,,20130630,3,USD,-484000000,,2014,3
0001193125-14-277160,IncreaseDecreaseInOtherOperatingAssets,us-gaap/2014,,20140630,3,USD,-931000000,,2014,3
0001193125-14-277160,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2014,,20130630,3,USD,3556000000,,2014,3
0001193125-14-277160,IncreaseDecreaseInOtherOperatingLiabilities,us-gaap/2014,,20140630,3,USD,424000000,,2014,3
0001193125-14-277160,InterestPaid,us-gaap/2014,,20140630,3,USD,322000000,,2014,3
0001193125-14-277160,InterestPaid,us-gaap/2014,,20130630,3,USD,0,,2014,3
0001193125-14-277160,OperatingExpenses,us-gaap/2014,,20130630,3,USD,11464000000,,2014,3
0001193125-14-277160,OperatingExpenses,us-gaap/2014,,20140630,3,USD,13190000000,,2014,3
0001193125-14-277160,OperatingExpenses,us-gaap/2014,,20130630,1,USD,3823000000,,2014,3
0001193125-14-277160,OperatingExpenses,us-gaap/2014,,20140630,1,USD,4453000000,,2014,3
0001193125-14-277160,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2014,,20140630,3,USD,11960000000,,2014,3
0001193125-14-277160,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2014,,20130630,3,USD,16896000000,,2014,3
0001193125-14-277160,DeferredTaxLiabilitiesNoncurrent,us-gaap/2014,,20140630,0,USD,20159000000,,2014,3
0001193125-14-277160,DeferredTaxLiabilitiesNoncurrent,us-gaap/2014,,20130930,0,USD,16489000000,,2014,3
0001193125-14-277160,EarningsPerShareBasic,us-gaap/2014,,20140630,3,USD,5.06,,2014,3
0001193125-14-277160,EarningsPerShareBasic,us-gaap/2014,,20130630,3,USD,4.52,,2014,3
0001193125-14-277160,EarningsPerShareBasic,us-gaap/2014,,20130630,1,USD,1.07,,2014,3
0001193125-14-277160,EarningsPerShareBasic,us-gaap/2014,,20140630,1,USD,1.29,,2014,3
0001193125-14-277160,EarningsPerShareDiluted,us-gaap/2014,,20140630,1,USD,1.28,,2014,3
0001193125-14-277160,EarningsPerShareDiluted,us-gaap/2014,,20130630,1,USD,1.07,,2014,3
0001193125-14-277160,EarningsPerShareDiluted,us-gaap/2014,,20130630,3,USD,4.49,,2014,3
0001193125-14-277160,EarningsPerShareDiluted,us-gaap/2014,,20140630,3,USD,5.03,,2014,3
0001193125-14-277160,Goodwill,us-gaap/2014,,20130930,0,USD,1577000000,,2014,3
0001193125-14-277160,Goodwill,us-gaap/2014,,20140630,0,USD,2374000000,,2014,3
0001193125-14-277160,GrossProfit,us-gaap/2014,,20140630,3,USD,54528000000,,2014,3
0001193125-14-277160,GrossProfit,us-gaap/2014,,20130630,3,USD,50433000000,,2014,3
0001193125-14-277160,GrossProfit,us-gaap/2014,,20130630,1,USD,13024000000,,2014,3
0001193125-14-277160,GrossProfit,us-gaap/2014,,20140630,1,USD,14735000000,,2014,3
0001193125-14-277160,IncomeTaxesPaidNet,us-gaap/2014,,20130630,3,USD,7188000000,,2014,3
0001193125-14-277160,IncomeTaxesPaidNet,us-gaap/2014,,20140630,3,USD,8013000000,,2014,3
0001193125-14-277160,InventoryNet,us-gaap/2014,,20130930,0,USD,1764000000,,2014,3
0001193125-14-277160,InventoryNet,us-gaap/2014,,20140630,0,USD,1594000000,,2014,3
0001193125-14-277160,NonoperatingIncomeExpense,us-gaap/2014,,20130630,3,USD,1043000000,,2014,3
0001193125-14-277160,NonoperatingIncomeExpense,us-gaap/2014,,20140630,3,USD,673000000,,2014,3
0001193125-14-277160,NonoperatingIncomeExpense,us-gaap/2014,,20140630,1,USD,202000000,,2014,3
0001193125-14-277160,NonoperatingIncomeExpense,us-gaap/2014,,20130630,1,USD,234000000,,2014,3
0001193125-14-277160,OtherNonoperatingIncomeExpense,us-gaap/2014,,20130630,1,USD,-98000000,,2014,3
0001193125-14-277160,OtherNonoperatingIncomeExpense,us-gaap/2014,,20140630,3,USD,-334000000,,2014,3
0001193125-14-277160,OtherNonoperatingIncomeExpense,us-gaap/2014,,20140630,1,USD,-137000000,,2014,3
0001193125-14-277160,OtherNonoperatingIncomeExpense,us-gaap/2014,,20130630,3,USD,-130000000,,2014,3
0001193125-14-277160,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2014,,20140630,3,USD,-7000000,,2014,3
0001193125-14-277160,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2014,,20130630,3,USD,188000000,,2014,3
0001193125-14-277160,PaymentsForRepurchaseOfCommonStock,us-gaap/2014,,20130630,3,USD,17950000000,,2014,3
0001193125-14-277160,PaymentsForRepurchaseOfCommonStock,us-gaap/2014,,20140630,3,USD,28000000000,,2014,3
0001193125-14-277160,ShareBasedCompensation,us-gaap/2014,,20140630,3,USD,2101000000,,2014,3
0001193125-14-277160,ShareBasedCompensation,us-gaap/2014,,20130630,3,USD,1698000000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2014,,20140630,3,shares,6172857000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2014,,20130630,3,shares,6574205000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2014,,20130630,1,shares,6469854000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2014,,20140630,1,shares,6051711000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2014,,20140630,1,shares,6012635000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2014,,20130630,1,shares,6430323000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2014,,20130630,3,shares,6526714000,,2014,3
0001193125-14-277160,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2014,,20140630,3,shares,6136147000,,2014,3
0001193125-14-277160,AllocatedShareBasedCompensationExpense,us-gaap/2014,,20130630,3,USD,1698000000,,2014,3
0001193125-14-277160,AllocatedShareBasedCompensationExpense,us-gaap/2014,,20140630,3,USD,2101000000,,2014,3
0001193125-14-277160,AllocatedShareBasedCompensationExpense,us-gaap/2014,,20130630,1,USD,578000000,,2014,3
0001193125-14-277160,AllocatedShareBasedCompensationExpense,us-gaap/2014,,20140630,1,USD,724000000,,2014,3
0001193125-14-277160,DeferredRevenueCurrent,us-gaap/2014,,20130930,0,USD,7435000000,,2014,3
0001193125-14-277160,DeferredRevenueCurrent,us-gaap/2014,,20140630,0,USD,8396000000,,2014,3
0001193125-14-277160,DeferredRevenueNoncurrent,us-gaap/2014,,20140630,0,USD,3058000000,,2014,3
0001193125-14-277160,DeferredRevenueNoncurrent,us-gaap/2014,,20130930,0,USD,2625000000,,2014,3
0001193125-14-277160,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2014,,20130630,3,USD,644000000,,2014,3
0001193125-14-277160,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,us-gaap/2014,,20140630,3,USD,562000000,,2014,3
0001193125-14-277160,IncreaseDecreaseInDeferredRevenue,us-gaap/2014,,20140630,3,USD,1394000000,,2014,3
0001193125-14-277160,IncreaseDecreaseInDeferredRevenue,us-gaap/2014,,20130630,3,USD,1404000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2014,,20130630,3,USD,-177000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2014,,20140630,3,USD,-35000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2014,,20130630,1,USD,-100000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2014,,20140630,1,USD,51000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,,20140630,1,USD,337000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,,20130630,1,USD,-1198000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,,20140630,3,USD,557000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2014,,20130630,3,USD,-733000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2014,,20130630,3,USD,203000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2014,,20140630,3,USD,-85000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2014,,20130630,1,USD,357000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2014,,20140630,1,USD,-26000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2014,,20140630,1,USD,-65000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2014,,20130630,1,USD,188000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2014,,20140630,3,USD,39000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2014,,20130630,3,USD,791000000,,2014,3
0001193125-14-277160,OtherLiabilitiesNoncurrent,us-gaap/2014,,20130930,0,USD,20208000000,,2014,3
0001193125-14-277160,OtherLiabilitiesNoncurrent,us-gaap/2014,,20140630,0,USD,23287000000,,2014,3
0001193125-14-277160,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2014,,20130630,3,USD,1001000000,,2014,3
0001193125-14-277160,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,us-gaap/2014,,20140630,3,USD,839000000,,2014,3
0001193125-14-277160,ProceedsFromIssuanceOfCommonStock,us-gaap/2014,,20140630,3,USD,435000000,,2014,3
0001193125-14-277160,ProceedsFromIssuanceOfCommonStock,us-gaap/2014,,20130630,3,USD,335000000,,2014,3
0001193125-14-277160,ResearchAndDevelopmentExpense,us-gaap/2014,,20130630,3,USD,3307000000,,2014,3
0001193125-14-277160,ResearchAndDevelopmentExpense,us-gaap/2014,,20140630,3,USD,4355000000,,2014,3
0001193125-14-277160,ResearchAndDevelopmentExpense,us-gaap/2014,,20140630,1,USD,1603000000,,2014,3
0001193125-14-277160,ResearchAndDevelopmentExpense,us-gaap/2014,,20130630,1,USD,1178000000,,2014,3
0001193125-14-277160,EmployeeRelatedLiabilitiesCurrent,us-gaap/2014,,20130930,0,USD,959000000,,2014,3
0001193125-14-277160,EmployeeRelatedLiabilitiesCurrent,us-gaap/2014,,20140630,0,USD,1234000000,,2014,3
0001193125-14-277160,IntangibleAssetsNetExcludingGoodwill,us-gaap/2014,,20140630,0,USD,3767000000,,2014,3
0001193125-14-277160,IntangibleAssetsNetExcludingGoodwill,us-gaap/2014,,20130930,0,USD,4179000000,,2014,3
0001193125-14-277160,OtherAssetsCurrent,us-gaap/2014,,20130930,0,USD,6882000000,,2014,3
0001193125-14-277160,OtherAssetsCurrent,us-gaap/2014,,20140630,0,USD,7825000000,,2014,3
0001193125-14-277160,PaymentsToAcquireProductiveAssets,us-gaap/2014,,20130630,3,USD,6210000000,,2014,3
0001193125-14-277160,PaymentsToAcquireProductiveAssets,us-gaap/2014,,20140630,3,USD,5745000000,,2014,3
0001193125-14-277160,SalesRevenueNet,us-gaap/2014,,20140630,3,USD,1.40672E+11,,2014,3
0001193125-14-277160,SalesRevenueNet,us-gaap/2014,,20130630,1,USD,35323000000,,2014,3
0001193125-14-277160,SalesRevenueNet,us-gaap/2014,,20130630,3,USD,1.33438E+11,,2014,3
0001193125-14-277160,SalesRevenueNet,us-gaap/2014,,20140630,1,USD,37432000000,,2014,3
0001193125-14-277160,SellingGeneralAndAdministrativeExpense,us-gaap/2014,,20130630,1,USD,2645000000,,2014,3
0001193125-14-277160,SellingGeneralAndAdministrativeExpense,us-gaap/2014,,20140630,1,USD,2850000000,,2014,3
0001193125-14-277160,SellingGeneralAndAdministrativeExpense,us-gaap/2014,,20130630,3,USD,8157000000,,2014,3
0001193125-14-277160,SellingGeneralAndAdministrativeExpense,us-gaap/2014,,20140630,3,USD,8835000000,,2014,3
0001193125-14-277160,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2014,,20140630,3,USD,898000000,,2014,3
0001193125-14-277160,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2014,,20130630,3,USD,443000000,,2014,3
0001193125-14-277160,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2014,,20130630,3,USD,13963000000,,2014,3
0001193125-14-277160,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2014,,20140630,3,USD,15111000000,,2014,3
0001193125-14-277160,CostOfGoodsAndServicesSold,us-gaap/2014,,20140630,3,USD,86144000000,,2014,3
0001193125-14-277160,CostOfGoodsAndServicesSold,us-gaap/2014,,20130630,3,USD,83005000000,,2014,3
0001193125-14-277160,CostOfGoodsAndServicesSold,us-gaap/2014,,20140630,1,USD,22697000000,,2014,3
0001193125-14-277160,CostOfGoodsAndServicesSold,us-gaap/2014,,20130630,1,USD,22299000000,,2014,3
0001193125-14-277160,InvestmentIncomeInterestAndDividend,us-gaap/2014,,20140630,1,USD,439000000,,2014,3
0001193125-14-277160,InvestmentIncomeInterestAndDividend,us-gaap/2014,,20130630,1,USD,385000000,,2014,3
0001193125-14-277160,InvestmentIncomeInterestAndDividend,us-gaap/2014,,20130630,3,USD,1226000000,,2014,3
0001193125-14-277160,InvestmentIncomeInterestAndDividend,us-gaap/2014,,20140630,3,USD,1276000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2014,,20130630,3,USD,588000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2014,,20140630,3,USD,124000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2014,,20130630,1,USD,-169000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,us-gaap/2014,,20140630,1,USD,-39000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeLossTax,us-gaap/2014,,20140630,3,USD,266000000,,2014,3
0001193125-14-277160,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2014,,20130630,1,USD,-883000000,,2014,3
